# Experiment IPTS-29196 Run 201282
# Reduction unknown
# Run title: Expt 8 Cu-B BF4 noEtOH Full OCV 1-201282-1.
# Run start time: 2023-01-16T10:47:39.627455667
<<<<<<< HEAD
# Reduction time: Fri Jul 11 13:38:18 2025
=======
# Reduction time: Wed Sep 10 11:14:20 2025
>>>>>>> 7bf07fd (updated test files)
# Q summing: False
# TOF weighted: False
# Bck in Q: False
# Theta offset: 0
# DataRun   NormRun   TwoTheta(deg)  LambdaMin(A)   LambdaMax(A) Qmin(1/A)    Qmax(1/A)    SF_A         SF_B
# 201282    201043    1.20012        13.055         16.3935      0.0080       0.0100       1            0           
# 201283    201044    1.20012        10.4891        13.8275      0.0095       0.0125       1            0           
# 201284    201045    1.20012        7.89174        11.2302      0.0117       0.0166       1.1671       -4.575      
# 201285    201048    1.19979        5.24432        8.58274      0.0153       0.0250       8.1865       3.7959      
# 201286    201051    1.20077        2.50266        5.84109      0.0225       0.0526       26.686       0.0006      
# 201287    201051    2.36511        2.50266        5.84109      0.0444       0.1036       108.65       0.0028      
# 201288    201051    4.68567        2.50266        5.84109      0.0879       0.2052       374.58       0.0141      
# Q [1/Angstrom]        R                     dR                    dQ [FWHM]            
<<<<<<< HEAD
  0.0109256996153305    1.1451404087723169    0.0683335531909483    0.0002477016841734
  0.0110895851095605    1.0115910805594934    0.0614764744699260    0.0002514172094360
  0.0112559288862039    1.0462039128375169    0.0596315292988098    0.0002551884675775
  0.0114247678194969    1.0736829257476801    0.0578997949983643    0.0002590162945912
  0.0115961393367894    1.0252111735643916    0.0544691966671061    0.0002629015390101
  0.0115961393367894    1.2948067743081022    0.2744253042966722    0.0002629015390101
  0.0117700814268412    1.0125517015257290    0.0526812652951897    0.0002668450620952
  0.0117700814268412    0.9807653502792314    0.1172718340021845    0.0002668450620952
  0.0119466326482438    1.0136793752175577    0.0499103239044689    0.0002708477380266
  0.0119466326482438    1.2901084291763687    0.1331349934955727    0.0002708477380266
  0.0121258321379675    1.0139532283242523    0.0472674987744477    0.0002749104540970
  0.0121258321379675    1.0159768966885188    0.1098320231286315    0.0002749104540970
  0.0123077196200370    1.0056104834224642    0.0452647138973286    0.0002790341109085
  0.0123077196200370    0.9933479092208700    0.1044595957190722    0.0002790341109085
  0.0124923354143376    1.0463200522832452    0.1052582063551976    0.0002832196225721
  0.0126797204455526    0.9955146096619246    0.0981268371392504    0.0002874679169107
  0.0128699162522359    1.0561521319797775    0.1002450085037532    0.0002917799356644
  0.0130629649960195    0.9484813735832055    0.0895819660392606    0.0002961566346993
  0.0132589094709597    1.0505596637400403    0.0950691102398485    0.0003005989842198
  0.0134577931130241    1.0979325118055432    0.0961050048993746    0.0003051079689831
  0.0136596600097195    0.9504506906630171    0.0846253470527384    0.0003096845885179
  0.0138645549098653    1.1052504333638822    0.0923912170163453    0.0003143298573456
  0.0140725232335133    0.9781183172128606    0.0823560642598692    0.0003190448052058
  0.0142836110820160    0.7735300361989951    0.0669944296474553    0.0003238304772839
  0.0144978652482462    0.5383926401580296    0.0499574060080123    0.0003286879344432
  0.0147153332269699    0.5078267331005641    0.0472003697696752    0.0003336182534598
  0.0149360632253744    0.4157519686769990    0.0395495881749959    0.0003386225272617
  0.0151601041737551    0.4734363840218838    0.0429848643527936    0.0003437018651706
  0.0153875057363614    0.4745892415841486    0.0414687556372128    0.0003488573931482
  0.0153875057363614    0.4650677418529125    0.0419091559146841    0.0003489517754956
  0.0156183183224068    0.4882083962486946    0.0421317079396433    0.0003540902540454
  0.0156183183224068    0.4680524400826829    0.0400285615173676    0.0003541860521280
  0.0158525930972429    0.4290164872258585    0.0368301810749825    0.0003594016078561
  0.0158525930972429    0.4462675400305392    0.0377659977723315    0.0003594988429099
  0.0160903819937015    0.4435209909270283    0.0373918702304553    0.0003647926319739
  0.0160903819937015    0.4355611000181478    0.0363276740797336    0.0003648913255536
  0.0163317377236071    0.3988901320971480    0.0335658324815274    0.0003702645214535
  0.0163317377236071    0.4331944324502033    0.0353786875086741    0.0003703646954369
  0.0165767137894612    0.4098276164607020    0.0328853245100640    0.0003759201658684
  0.0168253644963031    0.3746621281665170    0.0302200330002860    0.0003815589683564
  0.0170777449637476    0.3445667444918380    0.0280455588938173    0.0003872823528818
  0.0173339111382038    0.3066441569369304    0.0248948963350129    0.0003930915881750
  0.0175939198052769    0.3224255418697798    0.0255157756281676    0.0003989879619976
  0.0178578286023560    0.2265744204902709    0.0192804362994915    0.0004049727814276
  0.0181256960313914    0.2281318909966723    0.0189398684398561    0.0004110473731490
  0.0183975814718623    0.1619217840388680    0.0146924639323693    0.0004172130837463
  0.0186735451939402    0.1455150839753448    0.0135707977529009    0.0004234712800024
  0.0189536483718493    0.0960491324092723    0.0101421898786975    0.0004298233492025
  0.0192379530974270    0.0765048729580481    0.0084643613080649    0.0004362706994405
  0.0195265223938884    0.0706387936290249    0.0081251616866487    0.0004428147599321
  0.0198194202297968    0.0477048310995453    0.0061181175809323    0.0004494569813311
  0.0201167115332437    0.0549659165441673    0.0065257533284226    0.0004561988360511
  0.0204184622062424    0.0390216457449350    0.0053927679711906    0.0004630418185918
  0.0207247391393360    0.0361884781788501    0.0048734869717749    0.0004699874458707
  0.0210356102264260    0.0303864002925232    0.0044679025669315    0.0004770372575588
  0.0213511443798224    0.0386083380680394    0.0049436577147184    0.0004841928164222
  0.0216714115455197    0.0394955831409466    0.0049345186629855    0.0004914557086685
  0.0219964827187025    0.0522401362004078    0.0054574011484051    0.0004988275442985
  0.0223264299594831    0.0503213652863711    0.0053812115212415    0.0005063099574630
  0.0226613264088753    0.0589998027180329    0.0056848017212568    0.0005139046068249
  0.0226613264088753    0.0468784516820058    0.0025772528179955    0.0005126868658198
  0.0230012463050085    0.0649849139254128    0.0059255168957024    0.0005216131759273
  0.0230012463050085    0.0552024560469074    0.0028682635716454    0.0005203771688071
  0.0233462649995836    0.0721582122052265    0.0061657094684959    0.0005294373735662
  0.0233462649995836    0.0637756420141633    0.0032103827684348    0.0005281828263392
  0.0236964589745773    0.0716904819294890    0.0061617791006629    0.0005373789341697
  0.0236964589745773    0.0627058474228653    0.0031047995332908    0.0005361055687343
  0.0240519058591960    0.0728597887118096    0.0061936618602196    0.0005454396181823
  0.0240519058591960    0.0667364186064767    0.0032547266419973    0.0005441471522653
  0.0244126844470839    0.0647917326821252    0.0031160050068545    0.0005523093595493
  0.0244126844470839    0.0646463528044504    0.0054875829362829    0.0005536212124550
  0.0247788747137902    0.0690034947750975    0.0056147673139006    0.0005619255306418
  0.0247788747137902    0.0650553164893775    0.0030757258554196    0.0005605939999426
  0.0251505578344970    0.0596664529962763    0.0028128599288309    0.0005690029099417
  0.0255278162020145    0.0565218521508874    0.0026738565330454    0.0005775379535908
  0.0259107334450447    0.0532204952204577    0.0025181605346158    0.0005862010228947
  0.0262993944467204    0.0483732807224850    0.0022981742968064    0.0005949940382381
  0.0266938853634212    0.0382403369154976    0.0018905035689270    0.0006039189488117
  0.0270942936438725    0.0344329743516263    0.0016993629921788    0.0006129777330439
  0.0275007080485306    0.0277524251621600    0.0014261912022048    0.0006221723990395
  0.0279132186692585    0.0245452434614272    0.0012942089096111    0.0006315049850251
  0.0283319169492974    0.0164177832053940    0.0009813257165139    0.0006409775598005
  0.0287568957035369    0.0128861028869268    0.0008121481665507    0.0006505922231975
  0.0291882491390899    0.0122451332328269    0.0007720141188445    0.0006603511065455
  0.0296260728761763    0.0109001526252052    0.0007145272526438    0.0006702563731436
  0.0300704639693189    0.0105387870849610    0.0007022726364771    0.0006803102187408
  0.0305215209288587    0.0103036554089776    0.0006784821281829    0.0006905148720219
  0.0309793437427915    0.0117956134469822    0.0007459102127225    0.0007008725951022
  0.0314440338989334    0.0142362035322799    0.0008367283290948    0.0007113856840288
  0.0319156944074174    0.0169041359119502    0.0009506927949653    0.0007220564692892
  0.0323944298235287    0.0165361051938931    0.0009409391151990    0.0007328873163285
  0.0328803462708816    0.0177874195257383    0.0010239977311945    0.0007438806260735
  0.0333735514649448    0.0204702674491931    0.0011090161533412    0.0007550388354646
  0.0338741547369190    0.0215982339195084    0.0011419472620856    0.0007663644179965
  0.0343822670579728    0.0222227097052844    0.0011787224132940    0.0007778598842665
  0.0348980010638424    0.0221093140791300    0.0011549482594559    0.0007895277825305
  0.0354214710798000    0.0171236220003818    0.0009380533654824    0.0008013706992684
  0.0359527931459970    0.0159168241394922    0.0008788729191440    0.0008133912597575
  0.0364920850431869    0.0154636717024471    0.0008669364109948    0.0008255921286538
  0.0370394663188347    0.0126946827997616    0.0007476719834721    0.0008379760105836
  0.0375950583136173    0.0100926202456306    0.0006505841434024    0.0008505456507424
  0.0381589841883215    0.0073626558302378    0.0005138150930177    0.0008633038355035
  0.0387313689511463    0.0059894520831603    0.0004525728169427    0.0008762533930361
  0.0393123394854135    0.0054741427991816    0.0004414868704753    0.0008893971939316
  0.0399020245776947    0.0053950794764919    0.0004255056825978    0.0009027381518406
  0.0405005549463601    0.0048665462736763    0.0004083865255751    0.0009162792241182
  0.0411080632705555    0.0052597756936455    0.0004187089407507    0.0009300234124800
  0.0417246842196139    0.0066943427482599    0.0004858250576225    0.0009439737636672
  0.0423505544829081    0.0068255912199498    0.0004857145605318    0.0009581333701222
  0.0429858128001517    0.0085660357653413    0.0005528648195290    0.0009725053706740
  0.0436305999921540    0.0079416419416234    0.0005372970078059    0.0009870929512341
  0.0442850589920363    0.0065177193509873    0.0004646454719714    0.0010031204732890
  0.0442850589920363    0.0087875627148557    0.0005728842605328    0.0010018993455026
  0.0449493348769168    0.0074321488708731    0.0005211838279223    0.0010169278356852
  0.0449493348769168    0.0073531915072330    0.0004051987237767    0.0010181672803883
  0.0456235749000706    0.0077837161692539    0.0005312788364078    0.0010321817532204
  0.0456235749000706    0.0072913219046179    0.0003966889810470    0.0010334397895941
  0.0463079285235716    0.0068798440905276    0.0003747289287613    0.0010489413864381
  0.0463079285235716    0.0070142324417608    0.0005065842050157    0.0010476644795188
  0.0470025474514252    0.0054150651595802    0.0004171217847684    0.0010633794467115
  0.0470025474514252    0.0055700920249795    0.0003068401318929    0.0010646755072346
  0.0477075856631966    0.0050971261997990    0.0002808917160019    0.0010806456398431
  0.0477075856631966    0.0047578589507639    0.0003980501659109    0.0010793301384122
  0.0484231994481445    0.0036422537523164    0.0003389783150138    0.0010955200904884
  0.0484231994481445    0.0040256695378800    0.0002249938257556    0.0010968553244408
  0.0491495474398667    0.0033233856528507    0.0001895445351599    0.0011133081543074
  0.0491495474398667    0.0026921853744937    0.0002989159522494    0.0011119528918457
  0.0498867906514647    0.0029121981842405    0.0003096816050157    0.0011286321852234
  0.0498867906514647    0.0030411415936542    0.0001730457834025    0.0011300077766220
  0.0506350925112366    0.0028250179192976    0.0001619895529745    0.0011469578932713
  0.0506350925112366    0.0029840568397470    0.0003158202774404    0.0011455616680018
  0.0513946188989052    0.0028386605537120    0.0001609899307362    0.0011641622616704
  0.0513946188989052    0.0028422430073027    0.0003002617771923    0.0011627450930218
  0.0521655381823887    0.0027702720782874    0.0002889659775704    0.0011801862694171
  0.0521655381823887    0.0028598738524815    0.0001612861246282    0.0011816246955955
  0.0529480212551246    0.0031059048262674    0.0001715973156341    0.0011993490660294
  0.0537422415739514    0.0032763438642503    0.0001757328085996    0.0012173393020198
  0.0545483751975607    0.0032787461840217    0.0001752714939530    0.0012355993915501
  0.0553666008255241    0.0034393997355115    0.0001834292878272    0.0012541333824234
  0.0561970998379070    0.0032990290294496    0.0001769111186803    0.0012729453831597
  0.0570400563354756    0.0027731479567817    0.0001507532793140    0.0012920395639071
  0.0578956571805077    0.0026382021525693    0.0001437504517752    0.0013114201573657
  0.0587640920382153    0.0021216297745670    0.0001206056764882    0.0013310914597262
  0.0596455534187885    0.0018632130713276    0.0001075662848407    0.0013510578316221
  0.0605402367200703    0.0015672888685777    0.0000946203860925    0.0013713236990965
  0.0614483402708714    0.0015963453092377    0.0000959037760133    0.0013918935545829
  0.0623700653749344    0.0013968161174656    0.0000856939597639    0.0014127719579016
  0.0633056163555585    0.0013850326967889    0.0000867118562835    0.0014339635372702
  0.0642552006008918    0.0015766081279520    0.0000963506756173    0.0014554729903292
  0.0652190286099052    0.0014526034840692    0.0000904147679839    0.0014773050851842
  0.0661973140390538    0.0015724339782512    0.0000956305299436    0.0014994646614619
  0.0671902737496396    0.0014496083276907    0.0000887681315464    0.0015219566313839
  0.0681981278558842    0.0013541992166624    0.0000853697345402    0.0015447859808546
  0.0692210997737224    0.0011251491300588    0.0000728147693163    0.0015679577705674
  0.0702594162703283    0.0008391690037310    0.0000589553971368    0.0015914771371259
  0.0713133075143832    0.0008264511008984    0.0000575607035190    0.0016153492941828
  0.0723830071270989    0.0007348225427538    0.0000531132433752    0.0016395795335956
  0.0734687522340054    0.0006613736991102    0.0000488606785233    0.0016641732265995
  0.0745707835175154    0.0006488301172518    0.0000476747986161    0.0016891358249985
  0.0756893452702782    0.0006095748300121    0.0000454522257779    0.0017144728623735
  0.0768246854493324    0.0006416617427656    0.0000474615424901    0.0017401899553091
  0.0779770557310723    0.0005688369068304    0.0000441944165169    0.0017662928046387
  0.0791467115670384    0.0005041725940476    0.0000403578260506    0.0017927871967083
  0.0803339122405440    0.0004692619473339    0.0000384477758814    0.0018196790046589
  0.0815389209241521    0.0004363507315731    0.0000363117694145    0.0018469741897288
  0.0827620047380144    0.0002781466830762    0.0000274258132130    0.0018746788025747
  0.0840034348090846    0.0003039790712974    0.0000291908267992    0.0019027989846134
  0.0852634863312209    0.0002550750060341    0.0000276674190867    0.0019313409693826
  0.0865424386261892    0.0002539976067749    0.0000274186762866    0.0019603110839233
  0.0878405752055820    0.0002194819037076    0.0000261906787303    0.0019897157501821
  0.0878405752055820    0.0002013772361608    0.0000132186678151    0.0019885472253396
  0.0891581838336657    0.0002086778929737    0.0000120471545648    0.0020183754337197
  0.0891581838336657    0.0002222232925786    0.0000248452485275    0.0020195614864349
  0.0904955565911707    0.0002135305618941    0.0000248530896503    0.0020498549087314
  0.0904955565911707    0.0001850012264247    0.0000106282038556    0.0020486510652255
  0.0918529899400382    0.0001637872523879    0.0000094284785872    0.0020793808312039
  0.0918529899400382    0.0001794450871616    0.0000225129620294    0.0020806027323624
  0.0932307847891388    0.0000935435490035    0.0000181831855672    0.0021118117733478
  0.0932307847891388    0.0001347970378288    0.0000077898861657    0.0021105715436720
  0.0946292465609759    0.0001130081760577    0.0000065431299496    0.0021422301168271
  0.0946292465609759    0.0001031909192913    0.0000189018942284    0.0021434889499480
  0.0960486852593905    0.0000927243197715    0.0000054079115192    0.0021743635685795
  0.0960486852593905    0.0000867982067654    0.0000144805979554    0.0021756412841972
  0.0974894155382814    0.0000912870199690    0.0000173553216296    0.0022082759034602
  0.0974894155382814    0.0000780932402287    0.0000045849063644    0.0022069790221082
  0.0989517567713556    0.0000719311081811    0.0000042216134453    0.0022400837074398
  0.0989517567713556    0.0000493258743177    0.0000147931573769    0.0022414000420121
  0.1004360331229259    0.0000643576485917    0.0000150936186020    0.0022750210426423
  0.1004360331229259    0.0000662086837931    0.0000039007248672    0.0022736849630514
  0.1019425736197698    0.0000809609593038    0.0000142341090448    0.0023091463582819
  0.1019425736197698    0.0000600867004110    0.0000035516625601    0.0023077902374971
  0.1034717122240663    0.0000480862080167    0.0000029232504738    0.0023424070910596
  0.1050237879074273    0.0000393766970962    0.0000024568767997    0.0023775431974255
  0.1065991447260387    0.0000284300118895    0.0000019076477245    0.0024132063453869
  0.1081981318969293    0.0000217739538324    0.0000015353415143    0.0024494044405677
  0.1098211038753832    0.0000175775203322    0.0000013734785866    0.0024861455071762
  0.1114684204335139    0.0000165295575714    0.0000012730482685    0.0025234376897838
  0.1131404467400166    0.0000143430647872    0.0000011713106274    0.0025612892551306
  0.1148375534411168    0.0000127580431294    0.0000010923638039    0.0025997085939575
  0.1165601167427336    0.0000092732461987    0.0000009481038871    0.0026387042228669
  0.1183085184938746    0.0000079334771706    0.0000009046417346    0.0026782847862099
  0.1200831462712827    0.0000061488014488    0.0000008686096508    0.0027184590580031
  0.1218843934653519    0.0000070322252123    0.0000008655012574    0.0027592359438731
  0.1237126593673322    0.0000079841093499    0.0000008833468245    0.0028006244830312
  0.1255683492578422    0.0000079955748941    0.0000009437444530    0.0028426338502767
  0.1274518744967098    0.0000086788604930    0.0000010045486033    0.0028852733580308
  0.1293636526141604    0.0000091768966357    0.0000009840415229    0.0029285524584013
  0.1313041074033728    0.0000069132321360    0.0000009913949537    0.0029724807452773
  0.1332736690144234    0.0000109205101378    0.0000010615512339    0.0030170679564565
  0.1352727740496397    0.0000114745536035    0.0000011236991313    0.0030623239758033
  0.1373018656603843    0.0000107715724491    0.0000010779115678    0.0031082588354404
  0.1393613936452901    0.0000132649899039    0.0000011495964726    0.0031548827179720
  0.1414518145499694    0.0000126547859756    0.0000011092138001    0.0032022059587415
  0.1435735917682189    0.0000148561495667    0.0000011828452495    0.0032502390481227
  0.1457271956447422    0.0000144350026539    0.0000011260179248    0.0032989926338445
  0.1479131035794133    0.0000137612385820    0.0000011049836517    0.0033484775233522
  0.1501318001331045    0.0000122042543525    0.0000010478613645    0.0033987046862025
  0.1523837771351011    0.0000119327086625    0.0000010729444660    0.0034496852564955
  0.1546695337921276    0.0000130984211042    0.0000011138576867    0.0035014305353429
  0.1569895767990095    0.0000133697908173    0.0000010970944611    0.0035539519933731
  0.1593444204509946    0.0000123014796428    0.0000010550557095    0.0036072612732737
  0.1617345867577595    0.0000100951633902    0.0000010079256915    0.0036613701923728
  0.1641606055591259    0.0000109721053401    0.0000010126534671    0.0037162907452584
  0.1666230146425127    0.0000112021580561    0.0000010000489347    0.0037720351064372
  0.1691223598621504    0.0000088832451310    0.0000009962559073    0.0038286156330338
  0.1716591952600827    0.0000069699699749    0.0000008937684043    0.0038860448675293
  0.1742340831889839    0.0000067489380564    0.0000008859603466    0.0039443355405422
  0.1768475944368186    0.0000053876319566    0.0000008507757300    0.0040035005736504
  0.1795003083533709    0.0000056714310650    0.0000008552983745    0.0040635530822551
  0.1821928129786714    0.0000026901038519    0.0000008065521356    0.0041245063784890
  0.1849257051733515    0.0000034495583431    0.0000007680134061    0.0041863739741663
  0.1876995907509517    0.0000010878291021    0.0000007286795926    0.0042491695837788
  0.1905150846122160    0.0000009236255765    0.0000007401856526    0.0043129071275355
  0.1933728108813992    0.0000013964296926    0.0000007568330658    0.0043776007344485
  0.1962734030446202    0.0000017937354292    0.0000006808337381    0.0044432647454652
  0.1992175040902895   -0.0000010049725097    0.0000008135000839    0.0045099137166472
  0.2022057666516438    0.0000017091117511    0.0000006577390425    0.0045775624223969
=======
  0.0082336888942235    1.0594924840347557    0.0834860860179659    0.0002277029627806
  0.0083571942276368    0.9808202756285211    0.0763414352470914    0.0002311185072223
  0.0084825521410514    0.9360635565955944    0.0712792767409236    0.0002345852848306
  0.0086097904231672    0.9115366029466567    0.0662931084281309    0.0002381040641031
  0.0087389372795147    1.1285457580313509    0.0684357606099966    0.0002416756250646
  0.0088700213387074    1.0086007913246429    0.0625472365142755    0.0002453007594406
  0.0090030716587880    0.9349227113102859    0.0562791959271440    0.0002489802708322
  0.0091381177336698    1.0481397864339681    0.0571796435003843    0.0002527149748947
  0.0092751894996749    1.0726543094032879    0.0556007726083145    0.0002565056995181
  0.0094143173421700    0.9545816448614184    0.0504548253766695    0.0002603532850109
  0.0095555321023025    1.0917342073196250    0.0516533793257834    0.0002642585842860
  0.0096988650838371    1.0066266762014415    0.0462290944532253    0.0002682224630503
  0.0096988650838371    1.0592408204402548    0.0979296598910044    0.0002682224630503
  0.0098443480600946    1.1339008835908420    0.0958344727835687    0.0002722457999961
  0.0099920132809960    1.0377261661084287    0.0876578831404643    0.0002763294869960
  0.0101418934802110    1.0488309234174216    0.0824051377772376    0.0002804744293010
  0.0102940218824141    1.0335392675194190    0.0813194119056418    0.0002846815457405
  0.0104484322106503    0.9890186208710475    0.0750856019290028    0.0002889517689266
  0.0106051586938101    0.9321063718962374    0.0685098902284830    0.0002932860454605
  0.0107642360742173    1.0660045094108870    0.0701256891463962    0.0002976853361424
  0.0109256996153305    1.1013985936727753    0.0691394022919225    0.0003021506161845
  0.0110895851095605    1.0915145480556050    0.0651071246669362    0.0003066828754273
  0.0112559288862039    1.0534088756561844    0.0608128421136965    0.0003112831185587
  0.0114247678194969    1.0668759874356095    0.0587963682617714    0.0003159523653371
  0.0115961393367894    1.0890216906856853    0.0566124094239315    0.0003206916508172
  0.0117700814268412    0.9378841289829420    0.0504175805067967    0.0003255020255794
  0.0119466326482438    1.0700977749954936    0.0524999899556860    0.0003303845559631
  0.0119466326482438    1.0121166903570480    0.1157716938372363    0.0003303845559631
  0.0121258321379675    1.2711942813163264    0.1285506778236492    0.0003353403243025
  0.0123077196200370    0.9649004172245150    0.1029532117915278    0.0003403704291671
  0.0124923354143376    0.9963456718153731    0.1026091193741817    0.0003454759856046
  0.0126797204455526    1.0956956743619062    0.1053264254872092    0.0003506581253887
  0.0128699162522359    1.0175549813676203    0.0975470412504176    0.0003559179972695
  0.0130629649960195    0.9753801557190168    0.0920602834523324    0.0003612567672285
  0.0132589094709597    0.9648446441066053    0.0883050234364091    0.0003666756187370
  0.0134577931130241    1.0461368425732294    0.0929705495001141    0.0003721757530180
  0.0136596600097195    1.1005887485601231    0.0938110290721540    0.0003777583893133
  0.0138645549098653    0.9990360009249204    0.0857501923939707    0.0003834247651530
  0.0140725232335133    1.0517739099833217    0.0873502941968647    0.0003891761366303
  0.0142836110820160    0.9333980018237684    0.0772442615886090    0.0003950137786797
  0.0144978652482462    0.6408480162031218    0.0567413022553127    0.0004009389853599
  0.0147153332269699    0.4845740194363907    0.0454216719544774    0.0004069530701403
  0.0149360632253744    0.4601351040023020    0.0429248917433148    0.0004130573661924
  0.0151601041737551    0.4686319667805149    0.0424446771597409    0.0004192532266853
  0.0153875057363614    0.4788946412277329    0.0420877616981586    0.0004255420250856
  0.0156183183224068    0.4457963349980080    0.0393843382556872    0.0004319251554619
  0.0156183183224068    0.4772815527004786    0.0399967276237588    0.0004320420115494
  0.0158525930972429    0.4702013152713780    0.0396570621321645    0.0004384040327938
  0.0158525930972429    0.4429571056210141    0.0368681205017743    0.0004385226417226
  0.0160903819937015    0.4532665499935972    0.0363181115525492    0.0004451004813485
  0.0163317377236071    0.4462934649203478    0.0353840966691528    0.0004517769885687
  0.0165767137894612    0.4243988048789599    0.0332986079907079    0.0004585536433972
  0.0168253644963031    0.3886435524363576    0.0305249170630122    0.0004654319480482
  0.0170777449637476    0.3258761118749203    0.0264657099760559    0.0004724134272689
  0.0173339111382038    0.3436026909678332    0.0266105653189531    0.0004794996286780
  0.0175939198052769    0.3119898655816743    0.0247114860194323    0.0004866921231081
  0.0178578286023560    0.2551482737163187    0.0206383973833333    0.0004939925049547
  0.0181256960313914    0.2291887017915721    0.0188385703140201    0.0005014023925291
  0.0183975814718623    0.1835186916899919    0.0157378218340570    0.0005089234284170
  0.0186735451939402    0.1459129318354636    0.0134453399672372    0.0005165572798433
  0.0189536483718493    0.1204868906315526    0.0117539839634263    0.0005243056390409
  0.0192379530974270    0.0791109979721337    0.0085975598507042    0.0005321702236265
  0.0195265223938884    0.0682862231301015    0.0079562001927559    0.0005401527769809
  0.0198194202297968    0.0579810951153778    0.0068589968715208    0.0005482550686356
  0.0201167115332437    0.0548248154877068    0.0064792242731544    0.0005564788946652
  0.0204184622062424    0.0396746880821653    0.0054658720013023    0.0005648260780851
  0.0207247391393360    0.0367628984674033    0.0049011908252817    0.0005732984692564
  0.0210356102264260    0.0323896355086398    0.0044731311621476    0.0005818979462953
  0.0213511443798224    0.0382395420029118    0.0050345954240360    0.0005906264154897
  0.0216714115455197    0.0417564552915966    0.0050574986906172    0.0005994858117220
  0.0219964827187025    0.0446124303861666    0.0049814066184859    0.0006084780988979
  0.0223264299594831    0.0482271890149410    0.0052182864036892    0.0006176052703813
  0.0226613264088753    0.0597830080132668    0.0057343216396490    0.0006268693494371
  0.0230012463050085    0.0609476542274264    0.0056688757172053    0.0006362723896786
  0.0230012463050085    0.0529876291291819    0.0025588354917805    0.0006341304081827
  0.0233462649995836    0.0737919894925152    0.0062374743720325    0.0006458164755238
  0.0233462649995836    0.0625506530129993    0.0028999219925708    0.0006436423643054
  0.0236964589745773    0.0766713272446615    0.0063867412449481    0.0006555037226566
  0.0236964589745773    0.0626754609531202    0.0028662395345764    0.0006532969997700
  0.0240519058591960    0.0651636805375562    0.0057803570868630    0.0006653362784965
